respondent_id,movie_code,has_seen_movie,movie_title,film_key,episode_order
3291524547.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291502449.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291497337.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291482197.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291476650.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291470613.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291469991.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291468155.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291461574.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291455642.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291446474.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291446275.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291439708.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291439404.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291437345.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291435787.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291435056.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291433636.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291431939.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291430239.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291430193.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291428174.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291427761.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291425110.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291424127.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291424006.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291422637.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291421381.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291420030.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291410155.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291405943.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291402264.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291401326.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291395512.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291394022.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
